,0
1687,"with 97% of global recognition, we are a pleasure and leisure company providing consumers around the world with products, content and experiences that help them lead happier, healthier and more fulfilling lives."
1688,"our brand drives over $3 billion in consumer spending annually, and our social media reaches over 50 million people."
1689,"last year we recorded record numbers, including a 67% increase in revenue, and we are not looking to stop there."
1690,"we have a team of top-tier talent, and are looking for an experienced data analyst to join our growing strategic operations team!"
1691,"what you will be doing
as a data analyst, you will gather, organize, and synthesize data relevant to consumer product operations activities
you will lead the build-out and management of dashboards and reports, and maintain and validate data visualization tools or automated reports
lead the development of a data warehouse architecture within bigquery
identify patterns and find opportunities to present, and build out new tools that use data to solve business issues
assist in development of data pipelines, data sanitization and/or consolidation
work with and train colleagues on new and existing data tool sets and terminology
build statistical models to analyze kpi trends and provide insights to stakeholders
develop/execute a/b testing test modules, and provide analysis and executives
always contribute to a positive work environment!"
1692,"what you need for this position
sql (bq standard sql, mysql, microsoft sql server, postgresql)
4+ years as a data analyst or similar
data warehouse architecture and implementation through dbt
google analytics
3+ years data visualization tools (looker, tableau)
excel
data languages (lookml, python, or sql)
access to work in u.s."
1693,"preferred:

marketing, merchandising, or ecommerce experience
salesforce data integrations or architecture
what's in it for you
competitive salary
medical, dental, vision, life, and pet insurance for you and your family
generous paid parental leave and fertility benefits
access to coaching and legal support
401k+ matching
flexible time away
professional growth opportunities
so, if you are a data analyst, strategic operations with experience, please apply today!"
1694,"applicants must be authorized to work in the u.s.


cybercoders, inc is proud to be an equal opportunity employer

all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law."
1695,"your right to work – in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification document form upon hire."
1696,cybercoders will consider for employment in the city of los angeles qualified applicants with criminal histories in a manner consistent with the requirements of the los angeles fair chance initiative for hiring (ban the box) ordinance.
1697,"show less 
reportvp, cybersecurity business analyst - identity and access management

the global identity & access management (giam) team within the cybersecurity technology & controls (ctc) organization is looking for a business analyst to help shape the future of access management within the firm."
1698,we're looking for a candidate with strong analytical skills and technical experience to deliver solutions to complex organizational problems.
1699,"giam provides access control governance and identity services for all lines of business (lobs) globally, providing the right access to the right people at the right time for technology platforms and applications."
1700,"giam provides a comprehensive set of applications, tools, and staff to globally implement, manage and monitor technology risk solutions."
1701,"as a business analyst on the role and policy management product team, you'll be a part of shaping key technology solutions that drive strategic initiatives across the firm."
1702,"working at the intersection of business, technology, and cybersecurity, you'll interact with colleagues in various lobs to learn about challenges and opportunities, share those learnings with your team to translate those insights into quality solutions that realize business value."
1703,"in addition to working on new solutions, you'll help optimize existing technology and identify new capabilities, partnering with risk and control teams to deliver best in class, secure solutions that improve employee experience."
1704,while your role requires deep technological skills it also hinges on teamwork and ownership.
1705,"you'll offer clear guidance and feedback to your product team, while promoting the values, culture, and brand of jpmorgan chase & co."
1706,"this role requires a wide variety of strengths and capabilities, including:

bs/ba degree or equivalent experience of 5-7 years in a similar role
experience in identity & access management and/or technology risk management strongly preferred
proficiency in agile methodology and jira, including writing user stories and managing product backlogs."
1707,"ability to prioritize work, understanding trade-offs affecting schedules, budgets, and resources, while communicating/managing expectations through updates, roadmaps, and interactive sessions
ability to develop and articulate well thought out business case and its financial / bottom line impacts strong analytical skills and attention to detail."
1708,"experience participating in internal and external audit examinations, ensuring corrective actions are implemented timely to address findings and recommendations
high level of energy and can work under pressure with minimal supervision
results-oriented and self-motivated; ability to work independently and collaboratively in teams, while managing multiple projects simultaneously, with appropriate sense of urgency
excellent verbal and written skills are critical since this job primarily entails communicating technical information to both technical and non-technical audiences

responsibilities will include but not be limited to:

support product offering, client engagement, and continuous improvement
facilitate communication between all stakeholders to ensure that work is prioritized appropriately to meet business objectives, managing competing priorities of lobs
ensure customer-driven functional design considering user pain points, usability test results, market & industry knowledge as well as continual research, to deliver a well-positioned product
work with technical and non-technical stakeholders and the team to specify epics and stories with sufficient discussion and acceptance criteria to ensure successful delivery
oversee the process from discovery to delivery including refinement, estimation, backlog management, and post-implementation validation/testing/training/demos/closure
enable the product to meet sprint & backlog health measures
collaborate with lateral/cross-impacted business analysts to achieve shared product goals and outcomes
partnering with the client engagement team to provide sme knowledge and lob engagement as required
departmental kpi metric tracking and reporting
-

organization description

the cybersecurity & technology controls group at jpmorgan chase aligns the firm's cybersecurity, access management, controls and resiliency teams."
1709,"the group proactively and strategically partners with all lines of business and functions to enable them to design, adopt and integrate appropriate controls; deliver processes and solutions efficiently and consistently; and drive automation of controls."
1710,"the group's number one priority is to enable the business by keeping the firm safe, stable and resilient."
1711,high risk roles (hrr) are sensitive roles within the technology organization that require high assurance of the integrity of staff by virtue of 1) sensitive cybersecurity and technology functions they perform within systems or 2) information they receive regarding sensitive cybersecurity or technology matters.
1712,users in these roles are subject to enhanced pre-hire screening which includes both criminal and credit background checks (as allowed by law).
1713,the enhanced screening will need to be successfully completed prior to commencing employment or assignment.
1714,"employer description

jpmorgan chase & co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the j.p. morgan and chase brands."
1715,"our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management."
1716,we recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success.
1717,"we are an equal opportunity employer and place a high value on diversity, equity, and inclusion at our company."
1718,"we do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law."
1719,"in accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs."
1720,"the health and safety of our colleagues, candidates, clients and communities has been a top priority in light of the covid-19 pandemic."
1721,"jpmorgan chase was awarded the ""well health-safety rating"" for all of our 6,200 locations globally based on our operational policies, maintenance protocols, stakeholder engagement and emergency plans to address a post-covid-19 environment."
1722,"as a part of our commitment to health and safety, we have implemented various covid-related health and safety requirements for our workforce."
1723,"employees are expected to follow the firm's current covid-19 or other infectious disease health and safety requirements, including local requirements."
1724,"requirements include sharing information including your vaccine card in the firm's vaccine record tool, and may include mask wearing."
1725,requirements may change in the future with the evolving public health landscape.
1726,jpmorgan chase will consider accommodation requests as required by applicable law.
1727,"jpmorgan chase & co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the j.p. morgan and chase brands."
1728,"our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management."
1729,we recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success.
1730,we are an equal opportunity employer and place a high value on diversity and inclusion at our company.
1731,"we do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law."
1732,"in accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs."
1733,"the health and safety of our colleagues, candidates, clients and communities has been a top priority in light of the covid-19 pandemic."
1734,"jpmorgan chase was awarded the ""well health-safety rating"" for all of our 6,200 locations globally based on our operational policies, maintenance protocols, stakeholder engagement and emergency plans to address a post-covid-19 environment."
1735,"as a part of our commitment to health and safety, we have implemented various covid-related health and safety requirements for our workforce."
1736,"employees are expected to follow the firm's current covid-19 or other infectious disease health and safety requirements, including local requirements."
1737,"requirements include sharing information including your vaccine card in the firm's vaccine record tool, and may include mask wearing."
1738,requirements may change in the future with the evolving public health landscape.
1739,jpmorgan chase will consider accommodation requests as required by applicable law.
1740,"we offer a competitive total rewards package including base salary determined based on the role, experience, skill set, and location."
1741,"for those in eligible roles, discretionary incentive compensation which may be awarded in recognition of individual achievements and contributions."
1742,"we also offer a range of benefits and programs to meet employee needs, based on eligibility."
1743,"these benefits include comprehensive health care coverage, on-site health and wellness centers, a retirement savings plan, backup childcare, tuition reimbursement, mental health support, financial coaching and more."
1744,additional details about total compensation and benefits will be provided during the hiring process.
1745,"equal opportunity employer/disability/veterans

apply now: click apply now

show less 
reportrequisition id 2022-30783
category: it/is
location: us-tx-carrollton

overview

security identity & access management analyst

carrollton, tx

the tmx finance® family of companies is looking for a security identity & access management analyst to join our team and be part of a dynamic corporate culture dedicated to supporting our stores and team members."
1746,you will be responsible for assisting the information security team in building a central iam framework to enable an integrated experience across tmx systems and platforms.
1747,this position will report directly to the manager of information security.
1748,"responsibilities

develop and maintain an identity and access management solution."
1749,develop and maintain a privilege access management (pam) solution.
1750,ensures the right people gain access to the right materials and records at the right time.
1751,manage service delivery performance for the identity & access management lifecycle.
1752,manage manual access delivery and removal services.
1753,accountable for quality delivery of critical access controls.
1754,collaborate with the broader it team to implement logged elevated access controls for all it administrative functions.
1755,"align information security policies, standards, and sops with the strategic iam vision."
1756,"perform the day-to-day operations of access requests, fulfilment, and administration processes (ensuring access is provisioned/modified/removed accurately and in a timely manner) and keeping the audit trail of all requests."
1757,execute the access attestation remediation requests as defined by the access control operating procedures.
1758,communicate with internal and external stakeholders to keep them informed on project milestones and deliverables.
1759,partner with broader security team as needed and participate in day to day security operations.
1760,"assist in monitoring, documenting, or implementing of any prescribed corrective actions resulting from security assessments or penetration testing."
1761,"qualifications

3-5 years of work experience in information security operations and/or identity governance
understanding of information technology operating processes used for systems to ensure effective delivery including but not limited to it operations mandatory operating standards for monitoring, logging, and alerting
excellent verbal and written communication skills including the ability to effectively document procedures
ability to perform analysis on collected security related data, compile into meaningful reports, and effectively present the findings to management
demonstrate an understanding of one or more well-established common security frameworks or standards such as nist, iso 27001, pci-dss, hitrust, or equivalent
demonstrated ability to work in teams with a collaborative interpersonal style
strong organizational and multitasking skills
strong analytical and problem-solving skills
strong attention to detail skills
ability to work independently with limited supervision

preferred qualifications

2 or more years of experience with identity and access management
1 or more years of experience with integrating applications into single sign on
1 or more years of experience implementing a multi-factor authentication system
knowledge of implementing a privileged access model for a platform or application
familiarity with sox and ssae compliance a plus

our benefits include*:

a comprehensive new hire training program designed to help set you up for success
access to a robust learning management system, full of e-learning modules and training programs to help boost your professional and personal development
professional development and mentor programs plus ongoing training resources
multiple coverage levels for medical, dental, & vision
group health & wellness program, plus special savings on retail items, travel, entertainment, and more through tmx perks
traditional 401(k) and roth 401(k) with company match
flexible spending accounts
basic and ad&d life insurance
voluntary benefits, including short-term and long-term disability insurance, accident, critical illness, and hospital confinement insurance
paid time off (accrue 12 days per calendar year plus 2 additional days for each year of service after the first year of employment, 18 days in total)
performance-based career advancement
diverse culture and inclusive environment

learn more about us

the security identity & access management analyst is part of the information security team."
1762,this team to provides business solutions and analytics that support our entire organization.
1763,"to learn more about this team, visit https://www.tmxfinancefamily.com/careers/top-talent/."
1764,check out what's happening in our company at https://www.tmxfinancefamily.com/tmx-talks.
1765,"the information contained herein is not intended to be an all-inclusive list of the duties and responsibilities of the job, nor is it intended to be an all-inclusive list of the skills and abilities required to do the job."
1766,"the company may, at its discretion, revise the job description at any time, and additional functions and requirements may be assigned by supervisors as deemed appropriate."
1767,"requirements, skills, and abilities included have been determined to illustrate the minimal standards required to successfully perform the position."
1768,"based on current benefit offering, which is subject to change with or without notice."
1769,certain benefits are subject to the terms and conditions of the governing plan documents which should be consulted for additional details and eligibility requirements.
1770,"important: the tmx finance® family of companies will never ask you for banking or other payment information at any point during the interview or hiring process, nor will we conduct an interview via text message."
1771,any official email correspondence will come from the domain @titlemax.com or @titlemax.biz.
1772,"in-store positions are in-person only, remote options not available."
1773,"for questions or verification, call 1- 855-tmx-jobs."
1774,all tmx finance® family of companies are equal opportunity employers.
1775,"#indcorp


pi197543524

apply now: click apply now

show less 
reportjob no: 516887
work type: staff full time
location: umass amherst
department: it information security
union: psu
categories: computer & information technology


senior identity and access management analyst




about umass amherst

umass amherst, the commonwealth's flagship campus, is a nationally ranked public research university offering a full range of undergraduate, graduate and professional degrees."
1776,"the university sits on nearly 1,450-acres in the scenic pioneer valley of western massachusetts, and offers a rich cultural environment in a bucolic setting close to major urban centers."
1777,"in addition, the university is part of the five colleges (including amherst college, hampshire college, mount holyoke college, and smith college), which adds to the intellectual energy of the region."
1778,"job summary

the senior identity access management analyst is a technical staff member of the information security organization supporting mission-critical it applications, business processes, and infrastructure services provided by the information technology department."
1779,"the identity access management analyst will collaborate with university business stakeholders to develop and administer identity and access management (iam) capabilities that enable the full lifecycle management of umass amherst account identities, credentials, and entitlements according to security, privacy, and compliance requirements."
1780,this position will perform security analysis and risk assessment and improve security by setting policies and standards.
1781,"this position requires deep knowledge in governance, risk, and compliance (grc), solid understanding of data security, academic business operations, compliance-related laws, regulations and audits."
1782,"essential functions

identity access management and administration

executes and improves identity and access management (iam) control activities which may include, but not limited to, access provisioning/de-provisioning, entitlement review & access recertification, role-based authorization, segregation of duties, and computer account management."
1783,collaborates with human resources to maintain access and authorization controls.
1784,"identifies and resolves gaps in the business processes which may include security/authorization set-up, user documentation, data interface design, data migration and reconciliation."
1785,"interacts with end users, managers, and data custodians to ensure compliance with access controls and audit procedures."
1786,"provides operational support and oversight for authentication/authorization services such as multi-factor authorization (mfa), active directory, and identity management (idm)."
1787,"works with stakeholders, vendors, uits, and internal it departments, identifies, documents, and leads remediation of information security and operational issues impacting university identity management systems
cross-trains information security staff members to function in a backup capacity

security office functions

develops security awareness, education, and outreach programs which focus on protecting the confidentiality, integrity, and availability of university information."
1788,ensures the members of the university community are aware of applicable security laws and regulations and of their impact upon information uses at the university.
1789,prepares and delivers training material independently or via third party training partners.
1790,"interfaces with, and responds to, internal and state auditor’s requests as needed."
1791,performs security risk assessments/audits in accordance with established security policies and procedures.
1792,"researches, recommends, and promotes it security policies and guidelines which focus on protecting confidentiality, integrity, and availability of university data and computer assets local and in the cloud."
1793,"ensures compliance with all federal, state, and local legislation relative to university information security."
1794,"leads information security strategic and tactical planning, disaster recovery, and business continuity planning."
1795,"promote the university’s commitment to customer service by:

building effective partnerships with co-workers throughout the university by freely sharing appropriate information and providing assistance when needed."
1796,ensuring optimum service to all internal and external partners in response to requests for service and information.
1797,"maintaining an environment that is welcoming to persons of all backgrounds, nationalities, and roles."
1798,"other functions

performs other related duties as assigned to accomplish the academic, administrative, and research goals of the university."
1799,"minimum qualifications:

high school diploma with 7 years of it experience; an associate's degree may be substituted for 2 years of required experience; a bachelor's degree may be substituted for 4 years of required experience
working knowledge of security, privacy, audit and compliance requirements applicable to iam in higher education (gdpr, hipaa, pci dss, etc.)"
1800,"well-versed in iam principles and policy, such as segregation of duties analysis, access reviews, provisioning/de-provisioning, authorization and authentication protocols, and access governance."
1801,"working knowledge of active directory, including security group structures and policies."
1802,demonstrated experience with enterprise application security administration tools and idm application suites.
1803,knowledge of multi-factor authentication (mfa) solutions and technologies.
1804,"demonstrated oral and written communication skills to prepare and deliver information security procedures, standards, and guidelines to a technical and non-technical audience."
1805,"ability to work in a team environment, take direction and guidance, prioritize, and meet deadlines for wide-ranging technical projects."
1806,"ability to use a combination of independent research, experience, testing, and escalation to efficiently balance the most appropriate and cost-effective solution."
1807,"ability to establish and maintain effective working relationships in a positive, services-oriented manner."
1808,"given the nature and responsibilities of the position, only u.s. persons (any individual who is a citizen of the united states, a permanent resident alien of the united states, or a protected individual as defined by 8 u.s.c.1324b(a)(3)) will be considered for this position."
1809,"preferred qualifications:

hands-on experience with identity management software (grouper, comanage, midpoint)."
1810,knowledge critical security controls.
1811,"knowledge of authentication protocols such as active directory, ldap, kerberos, saml desired; knowledge of asset management products."
1812,prior it operations experience in higher education environment.
1813,itil foundations certification.
1814,"physical demands/working conditions

typical office activities."
1815,"additional details

exercises discretion and independent judgment."
1816,"as a key member of the information security team, decisions may affect the integrity of campus information assets."
1817,this position administers access to university data and assets.
1818,"errors, oversight, and mistakes may have a significant impact to the university."
1819,may encounter sensitive issues related to the cybersecurity posture of the university.
1820,"this involves restricted and confidential data (personally identifiable data) and it security-related matters, which require extreme confidentiality."
1821,"requires deep knowledge and experience combined with demonstrated excellence taking ownership of problems, leading projects, and transferring knowledge."
1822,ever changing laws and policies must be monitored to ensure business practices and procedures are updated to maintain compliance.
1823,may supervise student or part-time employees.
1824,"extensive communication with internal audiences including faculty, staff, students, and campus technicians; external audiences including umass system information technology support resources (application specialists, technical support; security)."
1825,"work schedule

monday-friday 9am to 5pm

this position has the opportunity for a hybrid/remote work schedule, which is defined by the university as an arrangement where an employee’s work is regularly performed at a location other than the campus workspace for a portion of the week."
1826,"as this position falls within the professional staff union, it is subject to the terms and conditions of the professional staff union collective bargaining agreement."
1827,"salary information

level 28

psu hiring ranges




special instructions to applicants

submit a resume, cover letter and contact information for three (3) professional references; applications will be accepted until the position has been filled."
1828,"umass amherst is committed to a policy of equal opportunity without regard to race, color, religion, gender, gender identity or expression, age, sexual orientation, national origin, ancestry, disability, military status, or genetic information in employment, admission to and participation in academic programs, activities, and services, and the selection of vendors who provide services or products to the university."
1829,"to fulfill that policy, umass amherst is further committed to a program of affirmative action to eliminate or mitigate artificial barriers and to increase opportunities for the recruitment and advancement of qualified minorities, women, persons with disabilities, and covered veterans."
1830,"it is the policy of the umass amherst to comply with the applicable federal and state statutes, rules, and regulations concerning equal opportunity and affirmative action."
1831,"advertised: nov 21 2022 eastern standard time
applications close:

show less 
reportthe senior business data analyst will report to the sr."
1832,"manager, sales analytics and will be expected to routinely provide insight and business recommendations based on analysis involving our data, markets, customers, strategy, and performance."
1833,"this individual will be expected to develop accurate reporting tools to support sales objectives, identify opportunities for improvement with sales operations processes, play a role in forecasting, support adoption of our new crm system, lead special projects, track sales
performance, and deliver analysis as needed on an ad hoc basis."
1834,"**** 3 days onsite, 2 remote days - mon - fri day shift****
an understanding of medical device or related industry experience."
1835,dental knowledge is a plus!
1836,"pay: $36-$46/hr

accountabilities:
support all operational matters affecting the sales operations organization in supporting the field organization
oversee sales data quality/integrity, including driving enhancements, data and creating the roadmap in partnership with the enterprise applications organization
support the annual planning (i.e."
1837,"territory management, quotas, comp plans) across the sales organization
drives the creation and enforcement of business rules in the crm system
build and run a variety of sales reports to support the field organization in tableau and bi
optimize sales team adoption of crm tools through programs and tools/best practices
support the sales team members by working with the it team to ensure that open cases and administrative requests are resolved promptly
work closely with marketing to execute the lead management function responsible for building sales pipeline
develop and manage key performance metrics to measure all aspects of the selling process working with other business functions
work directly with sr."
1838,"manager, sales analytics to plan and execute on sales advisory board and annual management meetings
act as a crucial conduit between fp&a and sales team in order to report month end results to representatives, and internal and field based management
provides support to sales operations working directly with the regional managers and assists with standard work, daily management, sales processes and analytics
the position may involve some medium lifting (not to exceed 25 lbs.)"
1839,"to support tradeshows, sales training, or special events."
1840,"knowledge, skills & experience:
at least 2-3 years of previous experience in sales/marketing operations, finance or sales analytics roles
bachelor's degree required
crm experience (preferably dynamics) with working knowledge of administration, reporting, dashboards and end-user functionality
experience with enterprise reporting tools (obi, salesforce.com, tableau, domo, etc.)"
1841,"experience with mobile applications (ios, android)
expert skill level in microsoft excel, access and powerpoint software
interface with the it teams to maximize the effectiveness of various sales reporting tools and databases
critical skills/technical:
possess a working knowledge of sap/business intelligence and microsoft dynamics
strong analytical and microsoft excel skills requested
strong communication and presentation skills with a desire to learn new technologies
organized and able to effectively communicate in cross-functional teams
must be able to meet strict deadlines while working in a fast-paced environment

aleron companies (acara solutions, aleron shared resources, broadleaf results, lume strategies, talentrise, viaduct, and aleron's strategic partner, sdi) are equal employment opportunity and affirmative action employers."
1842,"all qualified applicants will receive consideration for employment without regard to race, color, religion, gender identity, sexual orientation, national origin, genetic information, sex, age, disability, veteran status, or any other legally protected basis."
1843,"the aleron companies welcome and encourage applications from diverse candidates, including people with disabilities."
1844,accommodations are available upon request for applicants taking part in all aspects of the selection process.
1845,applicants for this position must be legally authorized to work in the united states.
1846,this position does not meet the employment requirements for individuals with f-1 opt stem work authorization status.
1847,"show less 
reportrole: identity and access management (iam) analyst

location: harrisburg, pa

duration: long tern

direct client

seeking an experienced, motivated individual to join our team as an identity and access management security analyst."
1848,"the identity and access management (iam) analyst is responsible for working cross-functionally with business and it partners, as well as external service partners to deliver the identity administration capabilities across the ptc."
1849,"the ideal candidate has experience in technology and security administration across large organizational networks and cloud environments of corporate it systems and processes, and superb organizational and communication skills."
1850,"this position is responsible for working cross-functionally with business and it partners, as well as external service partners and supports internal and external audits and regulatory compliance requirements for iam."
1851,the candidate will be a member of the systems security iam team within the information technology department.
1852,work involves participating and performing work of varying levels for the assigned unit with an increasing degree of complexity.
1853,"work is primarily performed with independence and reviewed by a supervisor or higher-level specialist for attainment of program goals, completion of projects and overall performance."
1854,"essential functions & responsibilities

as part of the security team, the iam analyst supports user provisioning, auditing, and governance
the team member will be expected to become familiar with established policies, procedures, audit, and compliance requirements to support and maintain appropriate access to applications agency-wide
ensures system access is maintained in accordance with ptc information security policies and procedures
supports all access management control activities throughout the identity management lifecycle
ensures access to systems provisioned applying the concepts of least privilege and segregation of duties
evaluates existing access to ensure levels remain commensurate with employee job responsibilities
responsible for evaluating access management systems to show continued improvements of iam lifecycle processes and operations
create and modify user accounts, security groups, and access policies for on-premise and cloud-based accounts
assist with access, security reviews, and audits in accordance with regulatory and audit compliance
identify potential iam risks unique to each situation and help mitigate potential threats
create and maintain documentation, data flow diagrams, and gather requirements as needed
assist in the ongoing review of the identity access management program, policies, and processes

minimum experience

2-3+ years' experience supporting security administration, operations, or security architecture
the ideal candidate has experience in technology and security administration across large organizational networks and cloud environments
understanding of iam concepts such as attestation, provisioning, sso, role-based access controls (rbac), segregation of duty (sod) policies, federation, etc."
1855,"understanding of single sign-on (sso) protocols (adfs, saml, ws-fed, openid, oauth
knowledge of local, cloud and hybrid directory service architectures
working knowledge of large it organization operations
strong analytical skills with high attention to detail and accuracy

job type: contract

pay: $65.00 - $70.00 per hour

schedule:

8 hour shift

ability to commute/relocate:

harrisburg, pa 17102: reliably commute or planning to relocate before starting work (required)

work location: one location

show less 
reportsr."
1856,"security analyst
#7748

location: irving, tx
duration: 12 months

job responsibilities:

identify systemic and procedural gaps, construct project proposals, and support our iam solutioned policies through security best practices."
1857,l3+ level of support with experience in identifying security risk.
1858,"monitor application health, improve run-time, and develop scalable integrations to maximize automation."
1859,"collaborate and maintain platform version upgrades, certification renewals, and patching."
1860,complete/remediate operational incidents and partner with the help desk for sustainable success.
1861,"identify, assess, & prevent environmental findings to strengthen our interior perimeter
supporting custom workflows, rules, forms and policies."
1862,"participating in a 24x7x365 on-call
analyzing requests to adequately assess risk and best practices to define acceptable solutions, aligning business and security requirements."
1863,"documenting process, standards, guidelines, and knowledge based documents."
1864,developing and monitoring key performance indicators and metrics.
1865,"qualifications:

identity & access management and/or security certifications
bachelor’s degree or equivalent in computer science or a related field
experience with sso/mfa (ping / azure ad)
experience with identity governance, and account management ad/ldap (sailpoint)
key insights on privileged access management, rbac, and least privilege solutions."
1866,"(delinea / cyberark)
working knowledge of agile methodology
java development experience and scripting (shell)

job types: contract, temporary, full-time

pay: $63.00 - $65.00 per hour

benefits:

dental insurance
flexible schedule
health insurance
paid time off
tuition reimbursement
vision insurance

schedule:

8 hour shift
day shift
monday to friday

experience:

identity & access management: 3 years (preferred)

work location: remote

show less 
reportnyu langone health is a world-class, patient-centered, integrated academic medical center, known for its excellence in clinical care, research, and education."
1867,"it comprises more than 200 locations throughout the new york area, including five inpatient locations, a children's hospital, three emergency rooms and a level 1 trauma center."
1868,"also part of nyu langone health is the laura and isaac perlmutter cancer center, a national cancer institute designated comprehensive cancer center, and nyu grossman school of medicine, which since 1841 has trained thousands of physicians and scientists who have helped to shape the course of medical history."
1869,"at nyu langone health, equity, diversity, and inclusion are fundamental values."
1870,"we strive to be a place where our exceptionally talented faculty, staff, and students of all identities can thrive."
1871,"we embrace diversity, inclusion, and individual skills, ideas, and knowledge."
1872,"for more information, go to nyulangone.org, and interact with us on linkedin, glassdoor, indeed, facebook, twitter, youtube and instagram."
1873,"position summary:
we have an exciting opportunity to join our team as a reporting data analyst."
1874,"in this role, the successful candidate will be responsible for supporting efforts to further nyulh information technology towards meeting our strategic vision of a truly digital, world-class, fully integrated academic medical center."
1875,"this position will translate data requests into analytical solutions that contribute to sound strategic planning, decision-making, goal setting, and effective performance by nyulh leadership."
1876,"job responsibilities:
assist with processing and triaging intake requests for dashboards, reports, analytics and data access submitted by the nyulh enterprise community."
1877,work with requestors to ensure requests are complete and submission processes are adhered to.
1878,"compile and document business requirements, technical specifications, dashboard mock ups and design specs working with business owners and mcit staff."
1879,provide project management support under guidance of the department manager to coordinate efforts with various mcit staff and business owners on dashboard projects to ensure consensus on requirements and help manage issues.
1880,perform user testing and data validation on dashboards and obtain sign-off from business owners.
1881,"provide support to manager and director on project teams and committees working on departmental or mcit initiatives involving enterprise reporting
perform analyses and present recommendations as requested by nyulh leadership in the support of key initiatives."
1882,"ensure reports meet quality standards that are appropriate for presentation to senior leadership, hospital administration, and department managers at various committee meetings."
1883,participate in the governance of metrics by preparing definitions with business owners for presentation to the reporting & metrics subcommittee and publishing metrics and business terms in the nyulh business glossary that will ensure consistent reporting.
1884,act as a resource to dashboard users and provide training to managers in the utilization of performance management and reporting tools.
1885,investigate data and functionality issues as needed.
1886,"minimum qualifications:
to qualify you must have a ba/bs required, with a minimum of two years relevant experience."
1887,"preferred qualifications:
demonstrated knowledge of financial concepts, statistical analysis and software applications."
1888,"experience in healthcare with epic is a plus
must have a ba/bs with preferred focus of study in business administration, computer science, health care administration, or related field."
1889,good business sense with strong analytical and problem-solving skills.
1890,advanced knowledge of excel required with experience in sql and other data analysis and business intelligence tools (tableau preferred).
1891,"proficiency with microsoft office suite
experience with project management and working with professionals with a variety of skills and backgrounds
excellent written and oral communication skills."
1892,qualified candidates must be able to effectively communicate with all levels of the organization.
1893,nyu langone health provides its staff with far more than just a place to work.
1894,"rather, we are an institution you can be proud of, an institution where you'll feel good about devoting your time and your talents."
1895,nyu langone health is an equal opportunity and affirmative action employer committed to diversity and inclusion in all aspects of recruiting and employment.
1896,"all qualified individuals are encouraged to apply and will receive consideration without regard to race, color, gender, gender identity or expression, sex, sexual orientation, transgender status, gender dysphoria, national origin, age, religion, disability, military and veteran status, marital or parental status, citizenship status, genetic information or any other factor which cannot lawfully be used as a basis for an employment decision."
1897,we require applications to be completed online.
