,0
1229,maintain asset inventory.
1230,"manage system documentation, including configurations and backup procedures
proactively identify opportunities to leverage technology to improve organization efficiency
establish a security policy to protect company information and resources
maintain and operate all existing technology tools and associated operations."
1231,"current tech tools include salesforce, google apps, stripe, formassembly, hello sign, zoom, twilio, hubspot, slack, calendly, and social media platforms (instagram, facebook, tiktok)
manage it department annual budget and ensure we are maximizing our resources

crm management

manage salesforce and hubspot user access, security, roles, and profiles
maintain workflow and develop automations in hubspot and salesforce
hire and manage the relationship with external developers and/or consultants to implement large scale projects in salesforce
manage tech related changes and automations necessary to support the recruitment and enrollment of climbers into the program (e.g."
1232,"tech changes to the application and admissions process, etc.)"
1233,"collaborate with director of insights and analytics to ensure salesforce data architecture supports data analysis needs of the organization including grant and other reporting

tech support

develop and maintain a tech support ticketing system to ensure quick and accurate responses to tech support requests
assess business needs by analyzing it needs of all departments and develop and manage project plans to prioritize and implement solutions
conduct it trainings and it onboarding for staff

our ideal candidate will have

advanced knowledge of both salesforce and hubspot."
1234,"salesforce administrator certification is highly preferred
experience building automations and workflows in hubspot and salesforce
experience working with sales, recruitment, or high-volume training functions is a plus
multi-year experience managing it functions and tech support
ability to balance short-term tactical decisions with long-term strategic thinking
proven ability to solve systemic it problems and provide workable solutions
ability manage multiple projects simultaneously
advanced user of microsoft office products and google suite required

diversity, equity, and inclusivity

climb hire provides equal employment opportunities (eeo) to all employees and applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or genetics."
1235,we seek to build a diverse staff representative of the communities we serve.
1236,all qualified applicants are strongly encouraged to apply.
1237,"job type: full-time

pay: $100,000.00 - $110,000.00 per year

benefits:

401(k)
401(k) matching
dental insurance
health insurance
paid time off
vision insurance

schedule:

8 hour shift
monday to friday

application question(s):

why are you interested in the associate director, it & crm management position at climb hire (i.e."
1238,what specifically about the role and the organization’s mission resonated with you)?
1239,"in your response, please be sure to highlight your previous experiences managing networks, tech support, and crms (salesforce and hubspot, and any certifications you have)."
1240,"if you have experience working in nonprofits, start-ups, or on small it teams, please share this as well."
1241,"experience:

hubspot: 2 years (required)
salesforce: 2 years (preferred)
information technology: 2 years (preferred)
crm management: 2 years (required)

work location: remote

show less 
reportdescription

stand up and manage large, complex critical transformation programs to include activities around roadmap creation, planning, risk/issue management, communications, resource management and interdependency management to ensure a seamless delivery."
1242,this role will ensure best-in-class future state processes and technologies are implemented in our transformation efforts.
1243,"responsibilities:

manage a large, complex oracle fusion program, with a scrum/agile approach

oversee several workstreams and ensure interdependencies are identified and met."
1244,"establish a program roadmap for development as well as onboarding of users

drive and facilitate the right discussions with business leaders to identify business capabilities in relation to current and future business objectives

manage stakeholder relationships, communications, and expectations

ensure that risks and issues are mitigated and resolved

partner with other program management leaders to ensure alignment on delivery across other critical programs

advocate and drive adoption of “best practices” to ensure standardization of business architecture outputs across the enterprise

education/professional experience:

bachelor’s degree or us equivalent

preferred certifications: pmp certified, scrum certified, agile certified

10+ years program management experience driving large-scale transformation projects (1-3 year initiatives)

managed program budgets of $5m+

professional skills & competencies:

oracle fusion/financial systems implementation experience is a strong consideration

salesforce implementation experience is a plus

strong communication (written and oral) and presentation skills tailored to meet the needs of the different end users, team members, sr. management and executive leadership in cross-cultural business environment

must be well organized, methodical and pay close attention to detail

possess excellent written/oral communication skills

able to work well in a highly collaborative cross discipline team

flexible approach, willing to wear multiple hats if needed

proven ability to collaborate in a global / matrix environment

strong work ethic with focus on meeting deadlines and objectives

solution minded, detail-oriented and is firm yet flexible

knowledge and experience with scrum/agile and waterfall methodologies

leading teams in a matrix environment consisting of various types of roles and skill sets

understanding and appreciation of processes/procedures and governance required to lead
projects and programs

strong problem-solving skills,

ability to breakdown complex business problems and workflows into meaningful components that are understandable by various levels

tools:

ms office suite (word, excel, powerpoint, project, visio, teams)

google suite (google drive, drive file stream, docs, sheets, slides)

jira/atlassian

microsoft power bi

who are we?"
1245,"gartner delivers actionable, objective insight to executives and their teams."
1246,"our expert guidance and tools enable faster, smarter decisions and stronger performance on an organization’s most critical priorities."
1247,"we’ve grown exponentially since our founding in 1979 and we're proud to have nearly 16,000 associates globally that support our 14,000+ clients in more than 100 countries."
1248,what makes gartner a great place to work?
1249,"our teams are composed of individuals from different geographies, cultures, religions, ethnicities, races, genders, sexual orientations, abilities and generations."
1250,"we believe that a variety of experiences makes us stronger—as individuals, as communities and as an organization."
1251,that’s why we're recognized worldwide as a great place to work year after year.
1252,"we've been recognized by fortune as one of the world’s most admired companies, named a best place to work for lgbtq equality by the human rights campaign corporate equality index and a best place to work for disability inclusion by the disability equality index."
1253,looking for a place to turn your big ideas into reality?
1254,"join #lifeatgartner

what we offer:

our people are our most valuable asset, so we invest in them from day 1."
1255,"when you join our team, you’ll have access to a vast array of benefits to help you live your life well."
1256,"these resources are designed to support your physical, financial and emotional well-being."
1257,we encourage continued personal and professional growth through ongoing learning and development opportunities.
1258,"our employee resource groups, charity match and volunteer programs keep you connected to your internal gartner community and causes that matter to you."
1259,"the policy of gartner is to provide equal employment opportunities to all applicants and employees without regard to race, color, creed, religion, sex, sexual orientation, gender identity, marital status, citizenship status, age, national origin, ancestry, disability, veteran status, or any other legally protected status and to affirmatively seek to advance the principles of equal employment opportunity."
1260,"gartner is committed to being an equal opportunity employer and offers opportunities to all job seekers, including job seekers with disabilities."
1261,"if you are a qualified individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to use or access the company’s career webpage as a result of your disability."
1262,you may request reasonable accommodations by calling human resources at +1 (203) 964-0096 or by sending an email to applicantaccommodations@gartner.com .
1263,"job requisition id:74010

by submitting your information and application, you confirm that you have read and agree to the country or regional recruitment notice linked below applicable to your place of residence."
1264,"gartner applicant privacy link: https://jobs.gartner.com/applicant-privacy-policy

show less 
reportour purpose
we work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible."
1265,"using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential."
1266,"our decency quotient, or dq, drives our culture and everything we do inside and outside of our company."
1267,"we cultivate a
culture of inclusion
for all employees that respects their individual strengths, views, and experiences."
1268,"we believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results."
1269,"job title
director, technical program management
job description: director, technical program management (nyc)
mastercard is a world leading payments and technology company with the aspiration to help reshape the digital economy so everyone can realize their ambitions."
1270,"technology is our product, and we pride ourselves in using the latest technologies to create secure, customer centric experiences."
1271,"we work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible."
1272,"using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential."
1273,"our decency quotient, or dq, drives our culture and everything we do inside and outside of our company."
1274,"we cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences."
1275,"we believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results."
1276,"overview
the director, technical program management will be part of the technology strategy and transformation team, and will be responsible for defining enterprise work standards and related processes, templates, and best practices for product and delivery organizations, and enabling teams on adoption."
1277,"this individual would further support efforts on motivating these organizations on a product transformation journey, driving a culture that celebrates innovation and customer centricity, while enabling agility and responses to change."
1278,"responsibilities

operates with product-oriented mindset that demonstrates a knowledge of tools, techniques, practices, and frameworks
provides coaching to teams and programs on various aspects of the product development and delivery process
establish and manage a team of direct reports responsible for the definition and training of tooling, processes, templates, and best practices to product and delivery organizations
support monitoring and communication of key product & agile performance metrics, as well as progress against program maturity
advise and propose ways of working that improve the delivery of value through a variety of frameworks
ensure adherence to product & agile standards and frameworks through facilitation of efforts that build efficiencies in processes, interactions, governance, tools, and documentation
gather and inform product requirements and functional requirements for product enhancements
lead senior business stakeholders through change adoption and transformation activities, beginning with discovery through the delivery of customer value to achieve optimal performance
form strong relationships with internal customers and stakeholders that contribute to successful outcomes and growth
must be considered a credible expert by executive management, leadership teams, global subject matter experts and key stakeholders across the enterprise."
1279,"all about you

self-starter and quick learner with ability to work independently and drive results."
1280,"experience in driving adoption and providing training of new tools/platforms, agile methodology, best practices, and processes across a large customer base."
1281,"interface with a diverse customer base to understand requirements, priorities, and processes."
1282,enjoy collaborating with other teams (ex.
1283,"product management, customer service, production operations) to achieve business goals and product management excellence
help define long-term development and business technology strategies
skilled at learning quickly, implementing new technologies, frameworks and tools and supporting multiple concurrent activities
detail-oriented, proactive and able to function under pressure in an independent environment along with a high degree of initiative and self-motivation to drive results
strong communication skills - both verbal and written – and strong relationship, collaboration skills
strong familiarity with product management, work management, and collaboration tools such as aha!, jira, etc."
1284,hand-on experience with atlassian tools ex jira software and product management tools ex aha!
1285,"preferred
experience in coaching a large customer base on agile methodology and product management best practices
demonstrated experience as people manager with the ability to attract, recruit, and develop technical talent

due to covid-19, most of our employees are working from home."
1286,we’ve implemented a virtual hiring process and continue to interview candidates by phone or video and are onboarding new hires remotely.
1287,we value the safety of each member of our community because we know we’re all in this together.
1288,"mastercard is an inclusive equal employment opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law."
1289,"if you require accommodations or assistance to complete the online application process, please contact reasonable.accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting."
1290,do not include any medical or health information in this email.
1291,"the reasonable accommodations team will respond to your email promptly.in the us, mastercard is an inclusive equal employment opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law."
1292,"if you require accommodations or assistance to complete the online application process, please contact reasonable_accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting."
1293,do not include any medical or health information in this email.
1294,the reasonable accommodations team will respond to your email promptly.
1295,"corporate security responsibility
all activities involving access to mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, mastercard is responsible for information security and must:
abide by mastercard’s security policies and practices;
ensure the confidentiality and integrity of the information being accessed;
report any suspected information security violation or breach, and
complete all periodic mandatory security trainings in accordance with mastercard’s guidelines."
1296,"nyc salary range: $113,000 - $175,000

to apply to this job, click apply now

show less 
reportrequisition id

530750




medidata: power smarter treatments and healthier people

medidata is leading the digital transformation of life sciences, creating hope for millions of patients."
1297,"medidata helps generate the evidence and insights to help pharmaceutical, biotech, medical device and diagnostics companies, and academic researchers accelerate value, minimize risk, and optimize outcomes."
1298,"more than one million registered users across 1,900+ customers and partners access the world's most trusted platform for clinical development, commercial, and real-world data."
1299,"medidata, a dassault systèmes company, is headquartered in new york city and has offices around the world to meet the needs of its customers."
1300,discover more at www.medidata.com and follow us @medidata.
1301,"your mission:

responsible for the overall relationship management of client accounts and day to day activities."
1302,responsible for ensuring that medidata is able to deliver quality projects and services on time and within budget through effective management of medidata resources.
1303,"at the director level, the individual performs proactively and autonomously, leading large and complex projects and programs."
1304,"the role includes owning, deepening and expanding customer relationships through participation in client governance structures."
1305,this can involve acting as the primary escalation point in which resolution of complex issues is key.
1306,"identify new business opportunities within assigned accounts
participate in program governance, and manage the overall professional services relationship
identify process improvements and drive strategy
effectively collaborate with internal and external resources to achieve project objectives
lead large, complex projects and/or clients, which may include a program of projects
lead project delivery to ensure that all deliverables are tracked and that documentation is current

your competencies:

demonstrate a track record of working independently in an advisory capacity
ability to anticipate and mitigate complex issue and risks thus minimizing escalations
ability to mentor other team members and serve as a team leader
ability to identify and suggest improvements which increase the value proposition for medidata and the client
knowledge of medidata (or similar) products commensurate with requirements of the specific role
possess a solid understanding of clinical research (pharma/device/biotech) and of clinical research saas technology
demonstrate strong verbal/written communication and organizational skills
exhibit time management skills along with strong collaboration and teamwork
experience in leading project teams and meeting project timelines
self-motivated and able to assume responsibility in a professional manner
demonstrate strong computer skills
experience with the ms office suite and/or other current software technologies
experience with creating and delivering presentations

your education & experience:

4-year college degree or equivalent (analytic discipline a plus) preferred
minimum of 8 years experience in clinical/biomedical and/ or software development environment preferred

the salary range posted below refers only to positions that will be physically based in new york city."
1307,"as with all roles, medidata sets ranges based on a number of factors including function, level, candidate expertise and experience, and geographic location."
1308,"pay ranges for candidates in locations other than new york city, may differ based on the local market data in that region."
1309,"the base salary pay range for this position is $114,750 to $147,844."
1310,base pay is one part of the total rewards that medidata provides to compensate and recognize employees for their work.
1311,"most sales positions are eligible for a commission under the terms of applicable plan documents, while many of medidata’s non-sales positions are eligible for annual bonuses."
1312,"additionally, medidata provides best-in-class benefits."
1313,we believe that benefits should connect you to the support you need when it matters most and should help you care for those who matter most.
1314,"for that reason, we provide an array of options to help support you physically, financially and emotionally through the big milestones and in your everyday life."
1315,"#li-remote

#li-mw1

equal employment opportunity
in order to provide equal employment and advancement opportunities to all individuals, employment decisions at medidata are based on merit, qualifications and abilities."
1316,"medidata is committed to a policy of non-discrimination and equal opportunity for all employees and qualified applicants without regard to race, color, religion, gender, sex (including pregnancy, childbirth or medical or common conditions related to pregnancy or childbirth), sexual orientation, gender identity, gender expression, marital status, familial status, national origin, ancestry, age, disability, veteran status, military service, application for military service, genetic information, receipt of free medical care, or any other characteristic protected under applicable law."
1317,"medidata will make reasonable accommodations for qualified individuals with known disabilities, in accordance with applicable law."
1318,"covid statement
our company requires all u.s. employees to be fully vaccinated against covid-19 and to provide documentation of full vaccination, unless qualified for a medical, religious or state-required accommodation or otherwise exempt consistent with applicable law."
1319,"although accommodation requests will be considered (and granted where appropriate/possible), it may be determined that a candidate is unable to adequately perform the essential functions of the position without imposing an undue hardship due to customer requirements, staffing needs, or other business reasons."
1320,definition of full-vaccination: employees are considered to be fully vaccinated two weeks after their second dose in a 2-dose series or two weeks after a single-dose vaccine.
1321,"to apply to this job, click apply now

show less 
reportcurrent employees:

if you are a current staff, faculty or temporary employee at the university of miami, please click here to log in to workday to use the internal application process."
1322,"to learn how to apply for a faculty or staff position using the career worklet, please review this tip sheet ."
1323,"the department of information technology has an exciting opportunity for a director, information security identity and access management (iam) to work in coral gables, fl."
1324,"the director, information security identity and access management (iam) leads all facets of the iam program."
1325,"the incumbent in this position directs internal teams in the execution of initiatives as they relate to business processes and supporting technologies that enable the creation, maintenance, and use of a digital identity."
1326,"this position will oversee process improvements including automation to provide users, application owners, and it administrative staff with secure, easy access to applications; solutions that require fewer login credentials; the ability to collaborate across and beyond the university; and improved security and auditing."
1327,"department specific functions

1."
1328,"attends professional meetings, workshops, conferences, and seminars to keep abreast of technological market advancements."
1329,2.
1330,establishes and continuously assesses the effectiveness of the internal controls within the unit and compliance with university policies and procedures.
1331,3.
1332,"oversees and maintains institutional identity and access management program, policies and associated operating procedures."
1333,4.
1334,engages with peers within umit and across the university on tactical and strategic initiatives.
1335,5.
1336,"performs follow-up investigations on inquiries, complaints, and problems."
1337,"core job functions

1."
1338,"oversees and maintains the institutional identity and access management program, policies and associated operating procedures."
1339,2.
1340,engages with peers within umit and across the university on tactical and strategic initiatives.
1341,3.
1342,"supervises the performance management of all assigned staff including making decisions as they pertain to hiring, training, evaluation, promotion, and termination."
1343,4.
1344,manages daily operations and directs staff to achieve departmental goals and objectives.
1345,5.
1346,assumes responsibility for campus-wide initiatives involving computer support services.
1347,6.
1348,"develops, promotes, and maintains standards as they relate to technical support services and devices, including manufacturing and architectural standards."
1349,7.
1350,"designs improved work systems by revising work standards, policies, and procedures."
1351,8.
1352,"directs and manages project plan development, risk assessment, communications, budget tracking, status reporting, vendor management, and successful project completion."
1353,9.
1354,manages projects with support staff by giving them a clear understanding of the departmental mission.
1355,10.
1356,"monitors project prioritization, active projects, and the development of dashboard and reporting mechanisms."
1357,11.
1358,assumes responsibility for enterprise-wide it projects and ensures an efficient and timely conclusion.
1359,12.
1360,contributes to strategic plan and assists in providing short- and long-term solutions to help meet campus-wide strategic and tactical planning initiatives.
1361,13.
1362,communicates with administration and staff regarding the efficient and timely delivery of services.
1363,14.
1364,"performs follow-up investigations on inquiries, complaints, and problems."
1365,15.
1366,assists in the determination of critical milestones.
1367,16.
1368,seeks ways to improve operations and oversees the preparation of productivity reports.
1369,17.
1370,"establishes departmental goals and objectives, identifies areas of improvement, and implements action plans to meet these."
1371,18.
1372,"attends professional meetings, workshops, conferences, and seminars to keep abreast of technological market advancements."
1373,19.
1374,establishes and continuously assesses the effectiveness of the internal controls within the unit and compliance with university policies and procedures.
1375,ensures employees are trained on controls within the function and on university policy and procedures.
1376,this list of duties and responsibilities is not intended to be all-inclusive and may be expanded to include other duties or responsibilities as necessary.
1377,"minimum qualifications:

education: master's degree in information technology, information security or relevant related field preferred; however, will accept experience in lieu of education, as noted below."
1378,"with master’s degree, minimum 7 years of relevant experience."
1379,"with bachelor’s degree, minimum 10 years relevant experience."
1380,"certification and licensing:

required: cissp or cism."
1381,preferred: fido certified professional.
1382,"experience:

minimum 7 years of relevant experience."
1383,"any relevant education, certifications and/or work experience may be considered."
1384,key areas of experience include: working with identity platforms (e.g.
1385,"sailpoint, oracle, okta), developing talent, creating high performance teams, and having knowledge of iam protocols and standards."
1386,"knowledge, skills and attitudes:

knowledge of business and management principles."
1387,"ability to direct, manage, implement, and evaluate department operations."
1388,"ability to establish department goals, and objectives that support the strategic plan."
1389,"ability to effectively plan, delegate and/or supervise the work of others."
1390,"ability to lead, motivate, develop, and train others."
1391,knowledge of iam protocols and standards.
1392,"preferred qualifications:

deep understanding of core identity and access management technologies as well as emerging capabilities."
1393,demonstrated understanding of digital identity life cycles.
1394,familiarity with; or experience in higher education.
1395,the university of miami is an equal opportunity employer - females/minorities/protected veterans/individuals with disabilities are encouraged to apply.
1396,applicants and employees are protected from discrimination based on certain categories protected by federal law.
1397,click here for additional information.
1398,"job status:

full time

employee type:

staff

pay grade:

i109
show less 
reportthrough our dedicated associates, conduent delivers mission-critical services and solutions on behalf of fortune 100 companies and over 500 governments – creating exceptional outcomes for our clients and the millions of people who count on them."
1399,"you have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day."
1400,"job description:
the director of application development and supportwill be responsible for day-to-day management and direction of development with an o&m production team and will be responsible for providing multi-tiered application development and support for it systems."
1401,"the candidate is expected to actively participate in modernizing the product, processes, procedures, infrastructure and application support environments toward an agile/devops approach."
1402,"the candidate will lead and supervise the development and production support team, which may include defining and executing a product roadmap and release management approach."
1403,"a candidate with a strong working knowledge of finance, accounting and procurement is preferred; understanding application functionality and modules."
1404,the director will work closely with the technology general manager and other key business decision-makers in identifying and implementing cost-effective technology solutions for all aspects of the business.
1405,"this position provides the strategy, leadership, and day-to-day management of the development/operations/production support inclusive of infrastructure, software, hardware, networks, and security."
1406,the director has the ultimate responsibility of supporting current and future systems/solutions and clients.
1407,"job duties/responsibilities:
manage and staff a development and production support team along with providing tier 1-3 application support for all product and client implementations."
1408,"interface with the development/system integration team, client, and system users daily."
1409,manage and report on ticket status and response metrics on a weekly basis.
1410,"manage, report on, and communicate root cause analysis and recommendations."
1411,"draft and deliver ses/leadership-ready communication (both written and oral) to report on issues, roadblocks, and issue summaries."
1412,plan and coordinate scheduled application releases.
1413,lead all phases of development/operations/production support.
1414,"completes operational requirements by scheduling and assigning employees, following up on work results."
1415,"maintains product/client support staff by recruiting, selecting, orienting, and training employees."
1416,"maintains product/client management staff job results by counseling and disciplining employees, planning, monitoring, and appraising job results."
1417,contributes to team effort by accomplishing related results as needed.
1418,perform routine and ad-hoc analyses to report program/project performance with respect to resources and costs within project constraints.
1419,"develop and manage deliverables that include project schedule, program integrated master schedule, project status report, project risks and issues log."
1420,ensuring excellent service is provided as stipulated in our client's o&m contracts.
1421,client retention through the continued focus on customer satisfaction during the contract period.
1422,"plan, monitor, and analyze key metrics for the day-to-day performance of the operations to ensure efficient and timely completion of tasks
devise strategies to ensure growth of programs enterprise-wide, identifying and implementing process improvements that will maximize output and minimize costs
requires skill in organizing work and building an effective team to respond to a high volume of service requests."
1423,"qualifications / experience:
bachelor's degree in management information systems / computer science / computer engineering or equivalent experience
experience in finance, accounting and procurement domai."
1424,solid understanding of sdlc and governance best practices.
1425,"minimum of 10 years' experience working in all phases of the sdlc
minimum of 7+ years of experience leading and supporting it implementations/support and/or providing tier 1-3 application support; minimum four (4) years of experience in team leadership."
1426,"strong program and project management skills
self-starter who can dive into complex projects and take it forward with minimal supervision."
1427,"must be process oriented and have strong organizational skills
strong problem-solving and analytical skills."
1428,ability to provide competent and proactive leadership.
1429,"ability to establish cross-functional, collaborative relationships with business and technology partners."
1430,"ability to work with a sense of urgency and attention to detail
excellent oral and written communication skills."
1431,"prior experience in a similar role is required
must be currently eligible to work in the us for any employer without sponsorship
must consent to and successfully clear all required pre-employment screenings."
1432,"conduent is an equal opportunity employer and considers applicants for all positions without regard to race, color, creed, religion, ancestry, national origin, age, gender identity, gender expression, sex/gender, marital status, sexual orientation, physical or mental disability, medical condition, use of a guide dog or service animal, military/veteran status, citizenship status, basis of genetic information, or any other group protected by law."
1433,"people with disabilities who need a reasonable accommodation to apply for or compete for employment with conduent may request such accommodation(s) by clicking on the following link, completing the accommodation request form, and submitting the request by using the ""submit"" button at the bottom of the form."
1434,for those using google chrome or mozilla firefox please download the form first: click here to access or download the form.
1435,you may also click here to access conduent's adaaa accommodation policy.
1436,"at conduent,we value the health and safety of our associates, their families and our community."
1437,"under our current protocols, we do not require vaccination against covid for most of our us jobs, but may require you to provide your covid vaccination status, where legally permissible."
1438,"apply now: click apply now

show less 
reportsite name: stevenage, poznan, siena, upper providence, wavre
posted date: nov 23 2022


director - data architecture

gsk r&d and digital and tech’s collective goal is to deliver business impact, including the acceleration the discovery and development of medicines and vaccines to patients."
1439,"the r&d digital and tech remit has expanded over the past 2 years, and to position gsk for the future, the significantly expanded leadership role is required on the r&d digital and tech leadership team."
1440,"the change will strengthen the r&d tech lt, to provide more strategic impact, focus, accountability, and improved decision making in the use of digital, data and analytics (dda) to strengthen the pipeline."
1441,"as r&d enters a new era of data driven science, there is a need to create capability to ensure that r&d have high quality data captured with context and aligned data models, so that the data is useable and reusable for a variety of use cases."
1442,"these range from data driven decision making, through to data sciences and ai/ml capability to enable data driven science."
1443,"as a result, it is essential that digital & tech can surface the data from operational systems into a harmonised storage layer and controlled presentation data fabrics and mesh."
1444,"to do this there is a need to build out a data engineering capability that can build the required architecture, data strategy and implement an engineering approach."
1445,"and a leader is required to build this capability within the scientific data & tech organisation in r&d digital & tech, and then industrialise the approaches and practises around data architecture and delivery."
1446,gsk is one of the world’s foremost pharmaceutical and vaccines companies and we are proud to be leading a healthcare revolution.
1447,"r&d plays a critical role in the gsk strategy to get ahead of disease with a strong portfolio of commercially launched products in vaccines, specialty biologics, respiratory and hiv, and general medicines."
1448,"the r&d network comprises 5 key r&d hubs, and several smaller sites, spanning europe and the usa, supporting over 8000 gsk scientists and third-party suppliers."
1449,"additionally, r&d has an exciting portfolio of new therapies in development with significant commercial launches planned over the next 5 years."
1450,"data and analytics allows us to integrate, simplify and unlock insights using all our data to drive innovation, decision-making, and enable our transformation in service of our patients, healthcare professionals and consumers, as r&d moved into a new era of data driven science."
1451,"the data engineering director - data architecture will lead significant expansion into data as an asset, which gsk is driving to be best in class, to unlock data to insight to meet the exponential scale of data production and rapid insight creation required by research, medicine development and supply and vaccines r&d objectives."
1452,"the primary accountability and responsibility of the data engineering director - data architecture is to build and lead an organization responsible for enterprise data architecture, providing thought leadership and architecture design for all aspects of data across the scientific area from early research through to clinical manufacture and supply, ensuring that the architecture and models are compliant with our partner organisations like supply chain, onyx and development."
1453,"this includes implementation of the data architecture onto, and augmentation of, the two gsk data platform for cmc and research needs, design and creation of pipelines to consolidate data to a known standard and quality from our operational systems, design and creation of data services and data fabrics for the harmonised surfacing of data, to support advanced analytics, data visualizations, master data management, knowledge engineering, real world data, data acquisition, integration, machine learning and ai/ml."
1454,"this role will build and contribute to target architectures, and build and maintain technical standards and data management approaches in a cloud-native ecosystem that enable maximum benefit to be obtained by data and analytics capabilities."
1455,"in doing so, ensure that these are aligned across both the r&d and digital & tech strategies."
1456,"the role will define, create, and drive the adaption of standards and data architecture to ensure all aspects of data provisioning, harmonisation and utilisation delivers value in alignment with business objectives."
1457,"the data engineering director - data architecture brings a distinct and deep knowledge about the highly complex, heterogeneous world of science and how data architecture plays a significant role to support science, data and analytics, where multiple distinct specialties need to combine."
1458,"consequently, deep knowledge of the distinct data types applicable to cmc, laboratories and research and ontological standards (e.g."
1459,from send safety format to s88 manufacturing standards) are critical to shaping effective delivery for the associated data engineering organisation.
1460,"the leader will leverage this knowledge to test and ensure the data architecture strategy is designed and implemented robustly, ensuring that there is a rapid scale-up of data engineering output based on the architecture to bring in complementary expertise in data architecture skills from outside of scientific research or the pharmaceutical industry."
1461,r&d is a highly complex and regulated environment and therefore the leader would need to have deep knowledge of the applicable business area to be successful in this role.
1462,"and through all these processes this leader would work with colleagues in scientific digital and tech, development, and global to supply chain to ensure the data flows within an aligned data architecture and data models between the environments in a seamless manner."
1463,"key responsibilities

establish, prioritize, and maintain the overall scientific data & tech data architecture strategy and approach in alignment, co-creation, and on-going partnership with our key stakeholders in onyx, development and global supply chain."
1464,"build and lead an organization responsible for enterprise data architecture, providing thought leadership and architecture services for all aspects of data, including data platforms, data pipelines and fabrics, data ontologies, data quality, master data management, and all other elements of the data environment."
1465,recruit the relevant team members to build out the scientific data & tech data architecture capability.
1466,"accountable for r&d d&a cloud, infrastructure, platforms and security architecture, providing thought leadership and data architecture services for all aspects research and cmc."
1467,"build, maintain and govern the execution of the enterprise ontologies, emerging industry tech radar and trends, architecture principles, standards, and tools."
1468,develop modern data architectural approaches that encourage value exchange with partners and customers partner collaboration.
1469,coordinate analysis of leading and emerging technology and market trends to determine their impact and opportunities for the r&d data architecture with focus on digital capabilities and innovations to enable gsk’s business strategy.
1470,oversee and guide data architecture practices and delivery in cross functional strategies and efforts.
1471,perform an involved advisory role on complex cross-functional initiatives.
1472,"cultivate technical expertise and champion and enable learning, adoption, reskill and reuse across scientific data and tech to support data at scale."
1473,lead data standardisation and harmonisation practices to drive effective interconnectivity within gsk and across broader healthcare ecosystem.
1474,"maintain r&d digital & techs data strategy, including architecture of current integration technologies, as well as exploration and adoption of emerging technologies to support the ongoing strategic intent of the r&d organisation, aligned with supply chain colleagues."
1475,"adopt a security-first design that embeds robust authentication, hardened infrastructure and resilient connectivity across the data and data platform environments."
1476,take a development first mindset to continuously challenge and support the team to stay educated and relevant in the ever-changing technical environment.
1477,"experience requirements

5+ years of technical experience

5+ years in cloud analytics/platform experience (e.g."
1478,"aws, gcp, azure)- specific to owning and enabling capabilities within an enterprise data ecosystem including end to end data management practices (data, visual bi, stats, ai/ml, cognitive, nlp, search)

comprehensive understanding of industry 4.0, cloud purdue model, s88 / s95 models including iot, streaming analytics and digital twins

strong business acumen, knowledge of pharma and life sciences, and ability to stay abreast and incorporate innovative and existing technologies

expertise in data and analytics, with experience leading data and analytics delivery, strategy or architecture efforts

experience leading technology, infra or security organizations, expertise in transformation to cloud."
